"business_id","day_id","opening_time","closing_time"
"3542","4","11AM","7PM"
"3542","5","11AM","7PM"
"3542","7","9AM","5PM"
"3543","1","7AM","8PM"
"3543","2","5AM","10PM"
"3543","3","5AM","10PM"
"3543","4","5AM","10PM"
"3543","5","5AM","10PM"
"3543","6","5AM","10PM"
"3543","7","7AM","8PM"
"3545","1","12PM","5PM"
"3545","2","10AM","9PM"
"3545","3","10AM","9PM"
"3545","4","10AM","9PM"
"3545","5","10AM","9PM"
"3545","6","10AM","9PM"
"3545","7","10AM","6PM"
"3546","1","8AM","3PM"
"3546","2","8AM","5PM"
"3546","3","8AM","5PM"
"3546","4","8AM","5PM"
"3546","5","8AM","5PM"
"3546","6","8AM","5PM"
"3546","7","8AM","5PM"
"3548","2","7AM","6PM"
"3548","3","7AM","6PM"
"3548","4","7AM","6PM"
"3548","5","7AM","6PM"
"3548","6","7AM","6PM"
"3548","7","9AM","12PM"
"3552","4","11AM","6PM"
"3552","5","11AM","6PM"
"3552","6","11AM","6PM"
"3552","7","11AM","6PM"
"3556","3","10AM","7PM"
"3556","4","10AM","7PM"
"3556","5","10AM","7PM"
"3556","6","10AM","7PM"
"3556","7","9AM","3PM"
"3557","1","6AM","2PM"
"3557","2","6AM","2PM"
"3557","3","6AM","2PM"
"3557","4","6AM","2PM"
"3557","5","6AM","2PM"
"3557","6","6AM","8PM"
"3557","7","6AM","2PM"
"3558","1","5PM","2AM"
"3558","2","5PM","2AM"
"3558","3","5PM","2AM"
"3558","4","5PM","2AM"
"3558","5","5PM","3AM"
"3558","6","5PM","4AM"
"3558","7","5PM","4AM"
"3561","1","11AM","9PM"
"3561","2","11AM","10PM"
"3561","3","11AM","10PM"
"3561","4","11AM","10PM"
"3561","5","11AM","10PM"
"3561","6","11AM","10PM"
"3561","7","11AM","10PM"
"3565","2","9AM","6PM"
"3565","3","9AM","6PM"
"3565","4","9AM","6PM"
"3565","5","9AM","6PM"
"3565","6","9AM","5PM"
"3565","7","9AM","5PM"
"3566","1","11AM","9PM"
"3566","2","11AM","9PM"
"3566","3","11AM","9PM"
"3566","4","11AM","9PM"
"3566","5","11AM","9PM"
"3566","6","11AM","9PM"
"3566","7","11AM","9PM"
"3567","1","9AM","6PM"
"3567","2","10AM","7PM"
"3567","3","10AM","7PM"
"3567","4","10AM","7PM"
"3567","5","10AM","7PM"
"3567","6","10AM","8PM"
"3567","7","9AM","8PM"
"3568","2","6AM","5AM"
"3568","3","6AM","5AM"
"3568","4","6AM","5AM"
"3568","5","6AM","5AM"
"3568","6","6AM","5AM"
"3568","7","6AM","5AM"
"3571","3","12PM","9PM"
"3571","4","12PM","9PM"
"3571","5","12PM","9PM"
"3571","6","12PM","10PM"
"3571","7","12PM","9PM"
"3572","2","8AM","6PM"
"3572","3","8AM","6PM"
"3572","4","8AM","6PM"
"3572","5","8AM","6PM"
"3572","6","8AM","6PM"
"3572","7","9AM","5PM"
"3573","1","11AM","8PM"
"3573","2","11AM","9PM"
"3573","3","11AM","9PM"
"3573","4","11AM","9PM"
"3573","5","11AM","9PM"
"3573","6","11AM","10PM"
"3573","7","11AM","10PM"
"3574","2","10AM","6PM"
"3574","3","10AM","6PM"
"3574","4","10AM","6PM"
"3574","5","10AM","12PM"
"3574","6","10AM","6PM"
"3574","7","9AM","4PM"
"3575","2","11AM","8PM"
"3575","3","11AM","8PM"
"3575","4","11AM","8PM"
"3575","5","11AM","8PM"
"3575","6","11AM","10PM"
"3575","7","11AM","10PM"
"3578","1","10AM","7PM"
"3578","2","9AM","9PM"
"3578","3","9AM","9PM"
"3578","4","9AM","9PM"
"3578","5","9AM","9PM"
"3578","6","9AM","9PM"
"3578","7","9AM","9PM"
"3579","1","9AM","9PM"
"3579","2","7AM","9PM"
"3579","3","7AM","9PM"
"3579","4","7AM","9PM"
"3579","5","7AM","9PM"
"3579","6","7AM","9PM"
"3579","7","10AM","6PM"
"3583","1","9AM","11PM"
"3583","2","9AM","11PM"
"3583","3","9AM","11PM"
"3583","4","9AM","11PM"
"3583","5","9AM","11PM"
"3583","6","9AM","11PM"
"3583","7","9AM","11PM"
"3585","1","11AM","8PM"
"3585","2","11AM","8PM"
"3585","3","11AM","8PM"
"3585","4","11AM","8PM"
"3585","5","11AM","9PM"
"3585","6","11AM","9PM"
"3585","7","11AM","9PM"
"3586","2","6AM","8PM"
"3586","3","6AM","8PM"
"3586","4","6AM","8PM"
"3586","5","6AM","8PM"
"3586","6","6AM","8PM"
"3586","7","6AM","4PM"
"3588","2","5PM","9PM"
"3588","3","11AM","3PM"
"3588","4","5PM","9PM"
"3588","5","5PM","9PM"
"3588","6","5PM","10PM"
"3588","7","11AM","3PM"
"3589","1","7AM","5PM"
"3589","2","7AM","5PM"
"3589","3","7AM","5PM"
"3589","4","7AM","5PM"
"3589","5","7AM","5PM"
"3589","6","7AM","9PM"
"3589","7","7AM","9PM"
"3590","1","11AM","2AM"
"3590","2","11AM","2AM"
"3590","3","11AM","2AM"
"3590","4","11AM","2AM"
"3590","5","11AM","2AM"
"3590","6","11AM","2AM"
"3590","7","11AM","2AM"
"3591","1","11AM","9PM"
"3591","2","11AM","9PM"
"3591","3","11AM","9PM"
"3591","4","11AM","9PM"
"3591","5","11AM","9PM"
"3591","6","11AM","10PM"
"3591","7","11AM","10PM"
"3592","3","9AM","7PM"
"3592","4","9AM","7PM"
"3592","5","9AM","7PM"
"3592","6","9AM","7PM"
"3592","7","9AM","7PM"
"3593","1","11AM","6PM"
"3593","2","10AM","9PM"
"3593","3","10AM","9PM"
"3593","4","10AM","9PM"
"3593","5","10AM","6PM"
"3593","6","10AM","9PM"
"3593","7","10AM","9PM"
"3595","1","8AM","10PM"
"3595","2","8AM","10PM"
"3595","3","8AM","10PM"
"3595","4","8AM","10PM"
"3595","5","8AM","10PM"
"3595","6","8AM","10PM"
"3595","7","8AM","10PM"
"3596","1","11AM","8PM"
"3596","2","11AM","8PM"
"3596","3","11AM","8PM"
"3596","4","11AM","8PM"
"3596","5","11AM","8PM"
"3596","6","11AM","9PM"
"3596","7","11AM","9PM"
"3597","3","9AM","6PM"
"3597","4","9AM","6PM"
"3597","5","9AM","6PM"
"3597","6","9AM","6PM"
"3597","7","9AM","4PM"
"3598","2","9AM","5PM"
"3598","3","9AM","5PM"
"3598","4","12PM","7PM"
"3598","5","9AM","5PM"
"3598","6","9AM","5PM"
"3598","7","9AM","5PM"
"3599","2","7AM","5PM"
"3599","3","7AM","5PM"
"3599","4","7AM","5PM"
"3599","5","7AM","5PM"
"3600","1","11AM","5PM"
"3600","2","9AM","6PM"
"3600","3","9AM","6PM"
"3600","4","9AM","6PM"
"3600","5","9AM","6PM"
"3600","6","9AM","6PM"
"3600","7","10AM","6PM"
"3601","1","11AM","5PM"
"3601","2","10AM","5PM"
"3601","3","10AM","5PM"
"3601","4","10AM","5PM"
"3601","5","10AM","5PM"
"3601","6","10AM","5PM"
"3601","7","10AM","5PM"
"3602","1","5AM","3AM"
"3602","2","5AM","3AM"
"3602","3","5AM","3AM"
"3602","4","5AM","3AM"
"3602","5","5AM","3AM"
"3602","6","5AM","3AM"
"3602","7","5AM","3AM"
"3603","1","12PM","5PM"
"3603","2","10AM","7PM"
"3603","3","10AM","7PM"
"3603","4","10AM","7PM"
"3603","5","10AM","7PM"
"3603","6","10AM","7PM"
"3603","7","10AM","6PM"
"3604","1","11AM","6PM"
"3604","2","10AM","9PM"
"3604","3","10AM","9PM"
"3604","4","10AM","9PM"
"3604","5","10AM","9PM"
"3604","6","10AM","9PM"
"3604","7","10AM","9PM"
"3608","2","7AM","6PM"
"3608","3","7AM","6PM"
"3608","4","7AM","6PM"
"3608","5","7AM","6PM"
"3608","6","7AM","6PM"
"3611","1","1AM","1AM"
"3611","2","1AM","1AM"
"3611","3","1AM","1AM"
"3611","4","1AM","1AM"
"3611","5","1AM","1AM"
"3611","6","1AM","1AM"
"3611","7","1AM","1AM"
"3613","1","11AM","11PM"
"3613","2","11AM","11PM"
"3613","3","11AM","11PM"
"3613","4","11AM","11PM"
"3613","5","11AM","11PM"
"3613","6","11AM","12AM"
"3613","7","11AM","12AM"
"3617","1","10AM","10PM"
"3617","2","10AM","10PM"
"3617","3","10AM","10PM"
"3617","4","10AM","10PM"
"3617","5","10AM","10PM"
"3617","6","10AM","10PM"
"3617","7","10AM","10PM"
"3618","3","10AM","7PM"
"3618","4","10AM","7PM"
"3618","5","10AM","7PM"
"3618","6","10AM","6PM"
"3620","2","8AM","5PM"
"3620","3","8AM","5PM"
"3620","4","8AM","5PM"
"3620","5","8AM","5PM"
"3620","6","8AM","5PM"
"3620","7","8AM","12PM"
"3621","3","11AM","7PM"
"3621","4","11AM","7PM"
"3621","5","11AM","7PM"
"3621","6","11AM","7PM"
"3621","7","11AM","6PM"
"3624","1","9AM","5PM"
"3624","2","9AM","6PM"
"3624","3","9AM","6PM"
"3624","4","9AM","6PM"
"3624","5","9AM","6PM"
"3624","6","9AM","6PM"
"3624","7","9AM","5PM"
"3626","1","6AM","10PM"
"3626","2","6AM","10PM"
"3626","3","6AM","10PM"
"3626","4","6AM","10PM"
"3626","5","6AM","10PM"
"3626","6","6AM","10PM"
"3626","7","6AM","10PM"
"3627","1","8AM","7PM"
"3627","2","9AM","9PM"
"3627","3","9AM","9PM"
"3627","4","9AM","9PM"
"3627","5","9AM","9PM"
"3627","6","9AM","7PM"
"3627","7","7AM","5PM"
"3628","1","8AM","1PM"
"3628","2","6AM","4PM"
"3628","3","6AM","4PM"
"3628","4","6AM","8PM"
"3628","5","6AM","8PM"
"3628","6","6AM","4PM"
"3628","7","8AM","12PM"
"3631","2","12AM","12AM"
"3631","3","12AM","12AM"
"3631","4","12AM","12AM"
"3631","5","12AM","12AM"
"3631","6","12AM","12AM"
"3631","7","12AM","12AM"
"3635","3","9AM","6PM"
"3635","4","9AM","6PM"
"3635","5","9AM","6PM"
"3635","6","9AM","6PM"
"3635","7","9AM","6PM"
"3636","1","11AM","12AM"
"3636","2","11AM","12AM"
"3636","3","11AM","12AM"
"3636","4","11AM","12AM"
"3636","5","11AM","12AM"
"3636","6","11AM","12AM"
"3636","7","11AM","12AM"
"3638","1","10AM","10PM"
"3638","2","10AM","10PM"
"3638","3","10AM","10PM"
"3638","4","10AM","10PM"
"3638","5","10AM","10PM"
"3638","6","10AM","10PM"
"3638","7","10AM","10PM"
"3640","1","11AM","5PM"
"3640","2","10AM","7PM"
"3640","3","10AM","7PM"
"3640","4","10AM","7PM"
"3640","5","10AM","7PM"
"3640","6","10AM","7PM"
"3640","7","10AM","6PM"
"3643","1","9AM","9PM"
"3643","2","11AM","9PM"
"3643","3","11AM","9PM"
"3643","4","11AM","9PM"
"3643","5","11AM","9PM"
"3643","6","11AM","10PM"
"3643","7","11AM","10PM"
"3644","1","9AM","11PM"
"3644","2","10AM","11PM"
"3644","3","10AM","12AM"
"3644","4","10AM","12AM"
"3644","5","10AM","12AM"
"3644","6","10AM","1AM"
"3644","7","9AM","1AM"
"3645","1","4AM","11PM"
"3645","2","4AM","11PM"
"3645","3","4AM","11PM"
"3645","4","4AM","11PM"
"3645","5","4AM","11PM"
"3645","6","4AM","2AM"
"3645","7","4AM","2AM"
"3659","1","9AM","6PM"
"3659","2","9AM","9PM"
"3659","3","9AM","9PM"
"3659","4","9AM","9PM"
"3659","5","9AM","9PM"
"3659","6","9AM","9PM"
"3659","7","9AM","9PM"
"3662","2","8AM","3PM"
"3662","3","8AM","3PM"
"3662","4","8AM","3PM"
"3662","5","8AM","3PM"
"3662","6","8AM","3PM"
"3663","1","4AM","4AM"
"3663","2","9AM","5PM"
"3663","3","9AM","5PM"
"3663","4","9AM","5PM"
"3663","5","9AM","5PM"
"3663","6","9AM","5PM"
"3665","1","8AM","5PM"
"3665","2","7AM","6PM"
"3665","3","7AM","6PM"
"3665","4","7AM","6PM"
"3665","5","7AM","6PM"
"3665","6","7AM","6PM"
"3665","7","7AM","6PM"
"3668","2","10AM","5PM"
"3668","3","10AM","5PM"
"3668","4","10AM","5PM"
"3668","5","10AM","5PM"
"3668","6","10AM","5PM"
"3670","1","11AM","5PM"
"3670","2","9AM","7PM"
"3670","3","9AM","7PM"
"3670","4","9AM","7PM"
"3670","5","9AM","7PM"
"3670","6","9AM","7PM"
"3670","7","9AM","6PM"
"3671","1","10AM","6PM"
"3671","2","9AM","8PM"
"3671","3","9AM","8PM"
"3671","4","9AM","8PM"
"3671","5","9AM","8PM"
"3671","6","9AM","8PM"
"3671","7","9AM","7PM"
"3673","2","7AM","6PM"
"3673","3","7AM","6PM"
"3673","5","7AM","6PM"
"3673","6","7AM","6PM"
"3673","7","7AM","4PM"
"3674","2","11AM","10PM"
"3674","3","11AM","10PM"
"3674","4","11AM","10PM"
"3674","5","11AM","10PM"
"3674","6","11AM","10PM"
"3674","7","11AM","10PM"
"3681","1","7AM","10PM"
"3681","2","7AM","10PM"
"3681","3","7AM","10PM"
"3681","4","7AM","10PM"
"3681","5","7AM","10PM"
"3681","6","7AM","10PM"
"3681","7","7AM","10PM"
"3682","2","10AM","6PM"
"3682","3","10AM","6PM"
"3682","4","10AM","6PM"
"3682","5","10AM","6PM"
"3682","6","10AM","6PM"
"3683","1","12PM","5PM"
"3683","2","9AM","5PM"
"3683","3","9AM","5PM"
"3683","4","9AM","5PM"
"3683","5","9AM","5PM"
"3683","6","9AM","5PM"
"3683","7","10AM","5PM"
"3684","1","10AM","8PM"
"3684","2","7AM","9PM"
"3684","3","7AM","9PM"
"3684","4","7AM","9PM"
"3684","5","7AM","9PM"
"3684","6","7AM","8PM"
"3684","7","8AM","8PM"
"3685","2","9AM","5PM"
"3685","3","9AM","5PM"
"3685","4","8AM","5PM"
"3685","5","9AM","5PM"
"3685","6","9AM","5PM"
"3687","1","6AM","6PM"
"3687","2","6AM","6PM"
"3687","3","6AM","6PM"
"3687","4","6AM","6PM"
"3687","5","6AM","6PM"
"3687","6","6AM","6PM"
"3687","7","6AM","6PM"
"3689","1","10AM","7PM"
"3689","2","9AM","9PM"
"3689","3","9AM","9PM"
"3689","4","9AM","9PM"
"3689","5","9AM","9PM"
"3689","6","9AM","9PM"
"3689","7","9AM","9PM"
"3690","1","11AM","11PM"
"3690","2","11AM","12AM"
"3690","3","11AM","12AM"
"3690","4","11AM","12AM"
"3690","5","11AM","12AM"
"3690","6","11AM","12AM"
"3690","7","11AM","12AM"
"3692","1","8AM","3PM"
"3692","2","7AM","4PM"
"3692","3","8AM","3PM"
"3692","4","8AM","3PM"
"3692","5","8AM","3PM"
"3692","6","8AM","3PM"
"3692","7","8AM","3PM"
"3693","2","9AM","10PM"
"3693","3","9AM","10PM"
"3693","4","9AM","10PM"
"3693","5","9AM","10PM"
"3693","6","9AM","10PM"
"3693","7","10AM","2PM"
"3697","1","12PM","10PM"
"3697","2","10AM","10PM"
"3697","3","10AM","10PM"
"3697","4","10AM","10PM"
"3697","5","10AM","10PM"
"3697","6","10AM","8PM"
"3697","7","10AM","6PM"
"3699","1","12PM","5PM"
"3699","2","10AM","7PM"
"3699","3","10AM","7PM"
"3699","4","10AM","7PM"
"3699","5","10AM","7PM"
"3699","6","10AM","7PM"
"3699","7","11PM","7PM"
"3701","2","9AM","9PM"
"3704","1","7AM","10PM"
"3704","2","7AM","10PM"
"3704","3","7AM","10PM"
"3704","4","7AM","10PM"
"3704","5","7AM","10PM"
"3704","6","7AM","10PM"
"3704","7","7AM","10PM"
"3705","1","1PM","9PM"
"3705","2","1PM","10PM"
"3705","3","1PM","10PM"
"3705","4","1PM","10PM"
"3705","5","1PM","10PM"
"3705","6","1PM","10PM"
"3705","7","1PM","10PM"
"3707","2","6AM","6PM"
"3707","3","6AM","6PM"
"3707","4","6AM","6PM"
"3707","5","6AM","6PM"
"3707","6","6AM","6PM"
"3707","7","9AM","5PM"
"3708","2","8AM","5PM"
"3708","3","8AM","5PM"
"3708","4","8AM","5PM"
"3708","5","8AM","5PM"
"3708","6","8AM","5PM"
"3708","7","8AM","5PM"
"3710","2","8AM","5PM"
"3710","3","8AM","5PM"
"3710","4","8AM","5PM"
"3710","5","8AM","5PM"
"3710","6","8AM","5PM"
"3710","7","10AM","2PM"
"3711","3","9AM","7PM"
"3711","4","9AM","7PM"
"3711","5","9AM","7PM"
"3711","6","9AM","5PM"
"3711","7","9AM","5PM"
"3714","1","11AM","10PM"
"3714","2","11AM","10PM"
"3714","3","11AM","10PM"
"3714","4","11AM","10PM"
"3714","5","11AM","10PM"
"3714","6","11AM","11PM"
"3714","7","11AM","11PM"
"3715","1","8PM","4PM"
"3715","2","9AM","7PM"
"3715","3","9AM","7PM"
"3715","4","9AM","7PM"
"3715","5","9AM","7PM"
"3715","6","9AM","5PM"
"3715","7","9AM","3PM"
"3719","2","7AM","2PM"
"3719","3","7AM","2PM"
"3719","4","7AM","2PM"
"3719","5","7AM","2PM"
"3719","6","7AM","2PM"
"3720","1","10AM","5PM"
"3720","2","9AM","7PM"
"3720","3","9AM","7PM"
"3720","4","9AM","7PM"
"3720","5","9AM","7PM"
"3720","6","9AM","7PM"
"3720","7","9AM","7PM"
"3722","1","9AM","10PM"
"3722","2","10AM","9PM"
"3722","3","10AM","9PM"
"3722","4","10AM","9PM"
"3722","5","10AM","9PM"
"3722","6","10AM","10PM"
"3722","7","9AM","10PM"
"3724","1","11AM","10PM"
"3724","2","11AM","11PM"
"3724","3","11AM","11PM"
"3724","4","11AM","11PM"
"3724","5","11AM","11PM"
"3724","6","11AM","1AM"
"3724","7","11AM","1AM"
"3725","1","6AM","2PM"
"3725","2","6AM","2PM"
"3725","3","6AM","2PM"
"3725","4","6AM","2PM"
"3725","5","6AM","2PM"
"3725","6","6AM","2PM"
"3725","7","6AM","2PM"
"3726","2","7PM","5PM"
"3726","3","7PM","5PM"
"3726","4","7PM","5PM"
"3726","5","7PM","5PM"
"3726","6","7PM","11AM"
"3730","1","11AM","8PM"
"3730","2","11AM","9PM"
"3730","3","11AM","9PM"
"3730","4","11AM","9PM"
"3730","5","11AM","9PM"
"3730","6","11AM","9PM"
"3730","7","11AM","9PM"
"3731","2","9AM","5PM"
"3731","3","9AM","5PM"
"3731","4","9AM","5PM"
"3731","5","9AM","5PM"
"3731","6","9AM","5PM"
"3733","1","6AM","3PM"
"3733","2","6AM","7PM"
"3733","3","6AM","7PM"
"3733","4","6AM","7PM"
"3733","5","6AM","7PM"
"3733","6","6AM","7PM"
"3733","7","6AM","7PM"
"3740","1","8AM","10PM"
"3740","2","6AM","10PM"
"3740","3","6AM","10PM"
"3740","4","6AM","10PM"
"3740","5","6AM","10PM"
"3740","6","6AM","10PM"
"3740","7","8AM","10PM"
"3741","1","10AM","2PM"
"3741","2","9AM","7PM"
"3741","3","9AM","7PM"
"3741","4","9AM","7PM"
"3741","5","9AM","7PM"
"3741","6","9AM","7PM"
"3741","7","9AM","5PM"
"3742","2","8AM","5PM"
"3742","3","8AM","5PM"
"3742","4","8AM","5PM"
"3742","5","8AM","5PM"
"3742","6","8AM","5PM"
"3742","7","8AM","4PM"
"3743","1","11AM","8PM"
"3743","2","11AM","8PM"
"3743","3","11AM","8PM"
"3743","4","11AM","8PM"
"3743","5","11AM","8PM"
"3743","6","11AM","10PM"
"3743","7","11AM","10PM"
"3744","1","10AM","8PM"
"3744","2","10AM","8PM"
"3744","3","10AM","8PM"
"3744","4","10AM","8PM"
"3744","5","10AM","9PM"
"3744","6","10AM","9PM"
"3744","7","10AM","9PM"
"3746","1","11AM","12AM"
"3746","2","11AM","12AM"
"3746","3","11AM","12AM"
"3746","4","11AM","12AM"
"3746","5","11AM","12AM"
"3746","6","11AM","2AM"
"3746","7","11AM","2AM"
"3748","2","9AM","5PM"
"3748","3","9AM","5PM"
"3748","4","9AM","5PM"
"3748","5","9AM","5PM"
"3748","6","9AM","5PM"
"3750","1","10AM","11PM"
"3750","2","11AM","11PM"
"3750","3","11AM","11PM"
"3750","4","11AM","11PM"
"3750","5","11AM","2AM"
"3750","6","11AM","2AM"
"3750","7","11AM","2AM"
"3756","1","12PM","4PM"
"3756","2","10AM","7PM"
"3756","3","10AM","7PM"
"3756","4","10AM","7PM"
"3756","5","10AM","7PM"
"3756","6","10AM","7PM"
"3756","7","10AM","7PM"
"3759","1","11AM","9PM"
"3759","2","11AM","9PM"
"3759","3","11AM","9PM"
"3759","4","11AM","9PM"
"3759","5","11AM","9PM"
"3759","6","11AM","9PM"
"3759","7","11AM","9PM"
"3760","1","11AM","9PM"
"3760","2","11AM","9PM"
"3760","3","11AM","9PM"
"3760","4","11AM","9PM"
"3760","5","11AM","9PM"
"3760","6","11AM","10PM"
"3760","7","11AM","10PM"
"3762","1","11AM","3PM"
"3762","2","11AM","6PM"
"3762","3","11AM","6PM"
"3762","4","11AM","6PM"
"3762","5","11AM","6PM"
"3762","6","11AM","6PM"
"3762","7","11AM","5PM"
"3768","1","1PM","5PM"
"3768","2","9AM","6PM"
"3768","3","9AM","6PM"
"3768","4","9AM","6PM"
"3768","5","9AM","6PM"
"3768","6","9AM","6PM"
"3768","7","10AM","5PM"
"3770","2","8AM","6PM"
"3770","3","8AM","6PM"
"3770","4","8AM","6PM"
"3770","5","8AM","6PM"
"3770","6","8AM","6PM"
"3770","7","8AM","6PM"
"3771","1","5PM","12AM"
"3771","2","5PM","12AM"
"3771","3","5PM","12AM"
"3771","4","5PM","12AM"
"3771","5","5PM","12AM"
"3771","6","5PM","12AM"
"3771","7","5PM","12AM"
"3774","2","11AM","9PM"
"3774","3","11AM","9PM"
"3774","4","11AM","9PM"
"3774","5","11AM","9PM"
"3774","6","11AM","9PM"
"3774","7","11AM","9PM"
"3775","1","10AM","10PM"
"3775","2","10AM","10PM"
"3775","3","10AM","10PM"
"3775","4","10AM","10PM"
"3775","5","10AM","10PM"
"3775","6","10AM","11PM"
"3775","7","10AM","11PM"
"3777","2","8AM","7PM"
"3777","3","8AM","7PM"
"3777","4","8AM","7PM"
"3777","5","8AM","7PM"
"3777","6","8AM","7PM"
"3777","7","8AM","4PM"
"3780","1","11AM","7PM"
"3780","2","2PM","10PM"
"3780","3","4PM","12AM"
"3780","4","4PM","12AM"
"3780","5","4PM","12AM"
"3780","6","4PM","12AM"
"3780","7","11AM","12AM"
"3781","1","11AM","9PM"
"3781","3","11AM","9PM"
"3781","4","11AM","9PM"
"3781","5","11AM","9PM"
"3781","6","11AM","10PM"
"3781","7","11AM","10PM"
"3791","1","7AM","3PM"
"3791","2","7AM","3PM"
"3791","3","7AM","3PM"
"3791","4","7AM","3PM"
"3791","5","7AM","3PM"
"3791","6","7AM","3PM"
"3791","7","7AM","3PM"
"3792","2","7AM","6PM"
"3792","3","7AM","6PM"
"3792","4","7AM","6PM"
"3792","5","7AM","6PM"
"3792","6","7AM","6PM"
"3796","1","11AM","2AM"
"3796","2","11AM","2AM"
"3796","3","11AM","2AM"
"3796","4","11AM","2AM"
"3796","5","11AM","2AM"
"3796","6","11AM","2AM"
"3796","7","11AM","2AM"
"3797","2","6AM","10PM"
"3797","3","6AM","10PM"
"3797","4","6AM","10PM"
"3797","5","6AM","10PM"
"3797","6","6AM","10PM"
"3797","7","6AM","10PM"
"3799","1","8AM","8PM"
"3799","2","6AM","9PM"
"3799","3","6AM","9PM"
"3799","4","6AM","9PM"
"3799","5","6AM","9PM"
"3799","6","6AM","9PM"
"3799","7","6AM","9PM"
"3800","3","9AM","6PM"
"3800","4","9AM","6PM"
"3800","5","12PM","8PM"
"3800","6","9AM","6PM"
"3800","7","9AM","3PM"
"3801","1","9AM","2AM"
"3801","2","11AM","2AM"
"3801","3","11AM","2AM"
"3801","4","11AM","2AM"
"3801","5","11AM","2AM"
"3801","6","11AM","2AM"
"3801","7","9AM","2AM"
"3802","1","11AM","9PM"
"3802","2","11AM","9PM"
"3802","3","11AM","9PM"
"3802","4","11AM","9PM"
"3802","5","11AM","9PM"
"3802","6","11AM","9PM"
"3802","7","11AM","9PM"
"3807","1","9AM","4PM"
"3807","2","7AM","6PM"
"3807","3","7AM","6PM"
"3807","4","7AM","6PM"
"3807","5","7AM","6PM"
"3807","6","7AM","6PM"
"3807","7","8AM","4PM"
"3809","1","4PM","9PM"
"3809","3","11AM","1PM"
"3809","4","11AM","1PM"
"3809","5","11AM","1PM"
"3809","6","11AM","1PM"
"3809","7","4PM","9PM"
"3811","1","8AM","9PM"
"3811","2","8AM","9PM"
"3811","3","8AM","9PM"
"3811","4","8AM","9PM"
"3811","5","8AM","9PM"
"3811","6","8AM","9PM"
"3811","7","8AM","9PM"
"3814","3","10AM","5PM"
"3814","4","10AM","5PM"
"3814","5","10AM","5PM"
"3814","6","10AM","5PM"
"3814","7","10AM","5PM"
"3815","2","8AM","10PM"
"3815","3","8AM","10PM"
"3815","4","8AM","10PM"
"3815","5","8AM","10PM"
"3815","6","8AM","10PM"
"3815","7","8AM","10PM"
"3816","1","10AM","11PM"
"3816","2","10AM","11PM"
"3816","3","10AM","11PM"
"3816","4","10AM","11PM"
"3816","5","10AM","11PM"
"3816","6","10AM","11PM"
"3816","7","10AM","11PM"
"3819","1","6AM","11PM"
"3819","2","6AM","11PM"
"3819","3","6AM","11PM"
"3819","4","6AM","11PM"
"3819","5","6AM","11PM"
"3819","6","6AM","11PM"
"3819","7","6AM","11PM"
"3821","1","11AM","7PM"
"3821","2","10AM","9PM"
"3821","3","10AM","9PM"
"3821","4","10AM","9PM"
"3821","5","10AM","9PM"
"3821","6","10AM","9PM"
"3821","7","10AM","9PM"
"3823","1","10AM","6PM"
"3823","2","7AM","10PM"
"3823","3","7AM","10PM"
"3823","4","7AM","10PM"
"3823","5","7AM","10PM"
"3823","6","7AM","8PM"
"3823","7","10AM","8PM"
"3827","1","11AM","6PM"
"3827","2","11AM","9PM"
"3827","3","11AM","9PM"
"3827","4","11AM","9PM"
"3827","5","11AM","9PM"
"3827","6","11AM","9PM"
"3827","7","11AM","9PM"
"3828","1","12AM","12AM"
"3828","2","12AM","12AM"
"3828","3","12AM","12AM"
"3828","4","12AM","12AM"
"3828","5","12AM","12AM"
"3828","6","12AM","12AM"
"3828","7","12AM","12AM"
"3829","1","11AM","10PM"
"3829","2","11AM","10PM"
"3829","3","11AM","10PM"
"3829","4","11AM","10PM"
"3829","5","11AM","10PM"
"3829","6","11AM","11PM"
"3829","7","11AM","11PM"
"3838","1","11AM","4PM"
"3838","2","7AM","9PM"
"3838","3","7AM","9PM"
"3838","4","7AM","9PM"
"3838","5","7AM","9PM"
"3838","6","7AM","9PM"
"3838","7","10AM","5PM"
"3850","2","6AM","1PM"
"3850","3","6AM","1PM"
"3850","4","6AM","1PM"
